Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2024-12-03,Would You Look at Her,2017,https://boxd.it/7Xy0Mz,4,,tubi,2024-12-02
2024-12-03,Stations of the Elevated,1981,https://boxd.it/7Xzpr9,4,,tubi,2024-12-02
2024-12-03,Voyage of Time: The IMAX Experience,2016,https://boxd.it/7XAwBn,2.5,,mubi,2024-12-02
2024-12-03,Sermon on the Mount,2019,https://boxd.it/7XBPVj,4.5,,max,2024-12-02
2024-12-04,Re:ZERO -Starting Life in Another World- Memory Snow,2018,https://boxd.it/7XMzJt,2.5,,garbage,2024-12-03
2024-12-04,After,2012,https://boxd.it/7XOaQj,2.5,,youtube,2024-12-03
2024-12-06,Blade Runner 2049,2017,https://boxd.it/7YYBPL,5,Yes,"youtube, garbage",2024-12-05
2024-12-06,The Wrong Missy,2020,https://boxd.it/7YYJuh,,,garbage,2024-12-05
2024-12-07,Beyond the Infinite Two Minutes,2020,https://boxd.it/7ZlFi3,4.5,,"primevideo, garbage",2024-12-06
2024-12-08,The Apprentice,2024,https://boxd.it/7ZG4NP,3.5,,primevideo,2024-12-07
2024-12-08,Brokeback Mountain,2005,https://boxd.it/7ZYAwR,4.5,Yes,"garbage, max",2024-12-07
2024-12-08,Owning Mahowny,2003,https://boxd.it/8040qZ,4,,garbage,2024-12-08
2024-12-09,My Dinner with Andre,1981,https://boxd.it/8067b7,5,Yes,"garbage, max",2024-12-08
2024-12-09,The Boy and the Heron,2023,https://boxd.it/80pYXh,4.5,Yes,"garbage, max",2024-12-08
2024-12-09,Civil War,2024,https://boxd.it/80txMf,4,Yes,"max, garbage",2024-12-08
2024-12-09,Twinkle,2019,https://boxd.it/80A8Mj,2.5,,"alter, youtube",2024-12-08
2024-12-09,We Joined A Cult,2023,https://boxd.it/80Ah5N,3.5,,"youtube, alter",2024-12-08
2024-12-09,Accidental Stars,2024,https://boxd.it/80Ax8t,4.5,,"alter, youtube",2024-12-08
2024-12-09,Sell Your Body,2017,https://boxd.it/80AOTL,4,,"youtube, alter",2024-12-08
2024-12-10,Splinter,2017,https://boxd.it/80MSbR,1,,"youtube, alter",2024-12-09
2024-12-10,The Pig Child,2014,https://boxd.it/80NgFB,4,,"alter, youtube",2024-12-09
2024-12-10,Oppenheimer,2023,https://boxd.it/80XvXb,5,Yes,4k,2024-12-09
2024-12-10,Flesh Computer,2014,https://boxd.it/80Yo0X,3,,"youtube, alter",2024-12-09
2024-12-10,Beau Is Afraid,2023,https://boxd.it/814xKx,4.5,Yes,"primevideo, garbage",2024-12-09
2024-12-10,Reptile,2023,https://boxd.it/818gbt,3,,garbage,2024-12-10
2024-12-12,The Visit,2015,https://boxd.it/8223gn,2.5,,garbage,2024-12-12
2024-12-13,The Blob,1958,https://boxd.it/828TyP,,,max,2024-12-12
2024-12-13,Paradise,2023,https://boxd.it/82uR5P,3,,garbage,2024-12-13
2024-12-14,WWJD?,2024,https://boxd.it/82K4Zh,3.5,,youtube,2024-12-13
2024-12-14,brothergirls.,2024,https://boxd.it/82Mfjv,3,,youtube,2024-12-13
2024-12-16,I Care a Lot,2020,https://boxd.it/84cX8d,3.5,,"netflix, garbage",2024-12-16
2024-12-17,Verdict,2018,https://boxd.it/84lS6p,3,,"alter, youtube",2024-12-16
2024-12-17,Hide Your Crazy,2023,https://boxd.it/84pz1t,4,,"youtube, alter",2024-12-16
2024-12-17,Challengers,2024,https://boxd.it/84u65r,4.5,Yes,"primevideo, fellas",2024-12-16
2024-12-17,Midsommar,2019,https://boxd.it/84Arth,5,Yes,4k,2024-12-16
2024-12-17,Nacho Libre,2006,https://boxd.it/84MhfD,3.5,,"garbage, youtube",2024-12-17
2024-12-18,The Lord of the Rings,1978,https://boxd.it/85hTFV,3,,max,2024-12-17
2024-12-19,No Country for Old Men,2007,https://boxd.it/85DmwP,5,,"garbage, youtube",2024-12-18
2024-12-21,Foxwood,2017,https://boxd.it/86qPmd,3.5,,"alter, youtube",2024-12-19
2024-12-21,Kim's Video,2023,https://boxd.it/86qQi7,4,,mubi,2024-12-19
2024-12-21,Juror #2,2024,https://boxd.it/86T5JX,4.5,,"max, garbage",2024-12-20
2024-12-22,Nosferatu,1922,https://boxd.it/87kuZv,4.5,,youtube,2024-12-21
2024-12-23,The Starving Games,2013,https://boxd.it/87SHzj,1,,youtube,2024-12-22
2024-12-24,ZIT,2024,https://boxd.it/88ID8d,3,,"alter, garbage, youtube",2024-12-23
2024-12-24,Die Hard 2,1990,https://boxd.it/88Z5P7,3,,"youtube, garbage",2024-12-23
2024-12-26,The Matrix,1999,https://boxd.it/89Wy8T,5,Yes,bluray,2024-12-25
2024-12-26,The Green Knight,2021,https://boxd.it/8amLAj,5,Yes,bluray,2024-12-25
2024-12-27,Born Again,2017,https://boxd.it/8bduq3,4.5,,"alter, youtube",2024-12-26
2024-12-27,Red Eye,2005,https://boxd.it/8biqLh,3.5,,youtube,2024-12-26
2024-12-28,Nosferatu,2024,https://boxd.it/8chygj,4,,"in theaters, moviepass",2024-12-27
2024-12-29,Hackers,1995,https://boxd.it/8dhjRN,4.5,Yes,"youtube, garbage",2024-12-29
2024-12-30,Secret Level - Dungeons & Dragons: The Queen's Cradle,2024,https://boxd.it/8dGk9n,3.5,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - Sifu: It Takes a Life,2024,https://boxd.it/8dGAkr,3.5,,"garbage, primevideo",2024-12-29
2024-12-30,Secret Level - New World: The Once and Future King,2024,https://boxd.it/8dHkqZ,4,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - Unreal Tournament: Xan,2024,https://boxd.it/8dIbH5,4.5,,"garbage, primevideo",2024-12-29
2024-12-30,"Secret Level - Warhammer 40,000: And They Shall Know No Fear",2024,https://boxd.it/8dJ7Vf,4,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - PAC-MAN: Circle,2024,https://boxd.it/8dL0hV,3,,"garbage, primevideo",2024-12-29
2024-12-30,Secret Level - Crossfire: Good Conflict,2024,https://boxd.it/8dL4xj,1.5,,"garbage, primevideo",2024-12-29
2024-12-30,Secret Level - Armored Core: Asset Management,2024,https://boxd.it/8dLyBb,4,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - The Outer Worlds: The Company We Keep,2024,https://boxd.it/8dMJSJ,3,,"garbage, primevideo",2024-12-29
2024-12-30,Secret Level - Mega Man: Start,2024,https://boxd.it/8dN87N,3.5,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - Exodus: Odyssey,2024,https://boxd.it/8dO1lb,2.5,,"garbage, primevideo",2024-12-29
2024-12-30,Secret Level - Spelunky: Tally,2024,https://boxd.it/8dOpZf,2.5,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - Concord: Tale of the Implacable,2024,https://boxd.it/8dPyqb,3.5,,"primevideo, garbage",2024-12-29
2024-12-30,Secret Level - Honor of Kings: The Way of All Things,2024,https://boxd.it/8dRs7B,4.5,,"garbage, primevideo",2024-12-29
2024-12-30,Secret Level - Playtime: Fulfillment,2024,https://boxd.it/8dRtpB,2,,"primevideo, garbage",2024-12-29
2024-12-31,A Complete Unknown,2024,https://boxd.it/8ePTPF,4.5,,"in theaters, moviepass, profile",2024-12-30
2025-01-02,But I'm a Cheerleader,1999,https://boxd.it/8gT1x9,5,Yes,garbage,2025-01-01
2025-01-02,Re:ZERO -Starting Life in Another World- The Frozen Bond,2019,https://boxd.it/8h0UGz,3.5,,garbage,2025-01-01
2025-01-03,The Feat,2018,https://boxd.it/8hoDUR,3.5,,"alter, youtube",2025-01-02
2025-01-04,Shadow,2024,https://boxd.it/8j8qpR,3,,"alter, youtube",2025-01-04
2025-01-05,Writing Doom,2024,https://boxd.it/8jvhsN,5,,youtube,2025-01-04
2025-01-05,28 Days Later,2002,https://boxd.it/8jOcbv,4.5,,dvd,2025-01-04
2025-01-05,Boys State,2020,https://boxd.it/8kf1H5,4,Yes,"appletv+, garbage",2025-01-04
2025-01-06,Nosferatu,2024,https://boxd.it/8lk4mD,4,Yes,"imax, in theaters, moviepass, lovvorn",2025-01-05
2025-01-08,Captive State,2019,https://boxd.it/8mCRvJ,3,,youtube,2025-01-07
2025-01-09,The NeverEnding Story,1984,https://boxd.it/8nqm51,4.5,,"youtube, cspiregaming",2025-01-08
2025-01-09,The Little Girl Eater,2023,https://boxd.it/8nJkzL,3.5,,"youtube, alter",2025-01-08
2025-01-11,Wallace & Gromit: Vengeance Most Fowl,2024,https://boxd.it/8pttOB,3.5,,netflix,2025-01-10
2025-01-11,Cunk on Life,2024,https://boxd.it/8pwyQN,4,,netflix,2025-01-10
2025-01-12,Rob Cantor: Shia LaBeouf Live,2014,https://boxd.it/8qTLKD,4.5,Yes,youtube,2025-01-11
2025-01-12,A Complete Unknown,2024,https://boxd.it/8rgNCd,4.5,Yes,"in theaters, moviepass",2025-01-11
2025-01-13,The Social Network,2010,https://boxd.it/8sdfeJ,4,Yes,primevideo,2025-01-12
2025-01-13,Dream Scenario,2023,https://boxd.it/8sty59,,Yes,"max, garbage",2025-01-12
2025-01-14,Babygirl,2024,https://boxd.it/8sSOtL,3,,"cinemarkmovieclub, in theaters",2025-01-13
2025-01-14,Mr. Know it All,2024,https://boxd.it/8t2aGF,,,"youtube, letterboxd member",2025-01-13
2025-01-14,Nosferatu,2024,https://boxd.it/8tgSvJ,4,Yes,"in theaters, moviepass, imax",2025-01-13
2025-01-15,Salvatore,2017,https://boxd.it/8tvAu9,4,,"youtube, alter",2025-01-14
2025-01-15,Aftersun,2022,https://boxd.it/8tM38N,5,Yes,bluray,2025-01-14
2025-01-15,Nosferatu the Vampyre,1979,https://boxd.it/8tXZFn,4,,"youtube, shout! studios",2025-01-14
2025-01-17,Mulholland Drive,2001,https://boxd.it/8v2CZ9,5,,"criterion, bluray",2025-01-16
2025-01-17,Nightcrawler,2014,https://boxd.it/8vr5Ab,5,Yes,garbage,2025-01-16
2025-01-19,The Civil War on Drugs,2011,https://boxd.it/8wykDH,4.5,,"youtube, garbage",2025-01-18
2025-01-20,Munchausen,2013,https://boxd.it/8xmnGT,3,Yes,youtube,2025-01-19
2025-01-21,O.C.D. (Obsessor Coercio Deus),2025,https://boxd.it/8yakV7,4,,youtube,2025-01-20
2025-01-21,Shrek,2001,https://boxd.it/8ypww9,5,Yes,4k,2025-01-20
2025-01-21,The Thaw,2023,https://boxd.it/8yw89p,3,,"youtube, alter",2025-01-20
2025-01-21,Shortage,2023,https://boxd.it/8yMjhr,2,,"youtube, omeleto",2025-01-21
2025-01-22,Kedi,2016,https://boxd.it/8z5Arh,4.5,,"youtube, garbage",2025-01-21
2025-01-22,Parasite,2019,https://boxd.it/8zetqf,5,Yes,4k,2025-01-21
2025-01-23,Tuesday,2015,https://boxd.it/8A9MaJ,4,,vimeo,2025-01-22
2025-01-24,Laps,2017,https://boxd.it/8AH11D,4,,"vimeo, fellas",2025-01-23
2025-01-24,A Complete Unknown,2024,https://boxd.it/8AMIhf,4.5,Yes,in theaters,2025-01-23
2025-01-24,Blue Christmas,2017,https://boxd.it/8APVlP,5,,"youtube, garbage",2025-01-23
2025-01-26,Sonic the Hedgehog 3,2024,https://boxd.it/8Cb4iV,4,,"in theaters, cinemarkmovieclub, jsyd",2025-01-25
2025-01-27,The Lord of the Rings: The Two Towers,2002,https://boxd.it/8D3Dnf,5,Yes,bluray,2025-01-26
2025-01-27,The Lord of the Rings: The Return of the King,2003,https://boxd.it/8DkXTz,5,Yes,bluray,2025-01-26
2025-01-30,Meat Puppet,2024,https://boxd.it/8Fc0AP,4.5,,"youtube, short of the week",2025-01-29
2025-01-30,The Brutalist,2024,https://boxd.it/8FwhfT,4,,"imax, moviepass, in theaters",2025-01-29
2025-01-30,guts,2024,https://boxd.it/8Fz89D,4,,,2025-01-30
2025-01-31,Let,2024,https://boxd.it/8FHLuB,3.5,,"youtube, short of the week",2025-01-30
2025-01-31,Presence,2024,https://boxd.it/8FZVqF,3,,"in theaters, moviepass",2025-01-30
2025-02-02,Hereditary,2018,https://boxd.it/8HhGRB,4,Yes,appletv,2025-02-01
2025-02-02,WarGames,1983,https://boxd.it/8HGwmX,3,,"youtube, garbage",2025-02-01
2025-02-03,Over the Board,2024,https://boxd.it/8HYC1d,4,,youtube,2025-02-02
2025-02-03,Evangelion: 1.0 You Are (Not) Alone,2007,https://boxd.it/8IsCtV,4,,"cspiregaming, primevideo, hunnit",2025-02-02
2025-02-03,Groundhog Day,1993,https://boxd.it/8IwmdZ,5,Yes,garbage,2025-02-02
2025-02-08,The Fall of Diddy,2025,https://boxd.it/8LuLwZ,2,,max,2025-02-07
2025-02-10,Break/Fix,2024,https://boxd.it/8Na2nL,3.5,,"omeleto, youtube, garbage",2025-02-09
2025-02-12,The Ministry of Ungentlemanly Warfare,2024,https://boxd.it/8NTJEP,3,,garbage,2025-02-11
2025-02-12,Night Session,2024,https://boxd.it/8Ofsbb,4.5,,"omeleto, garbage",2025-02-11
2025-02-13,The Brutalist,2024,https://boxd.it/8OR551,4,Yes,"in theaters, merry",2025-02-12
2025-02-14,This World Is Not My Own,2023,https://boxd.it/8PlFEV,4,,msfilmsociety,2025-02-13
2025-02-14,FAFO,2024,https://boxd.it/8Po1Bt,2.5,,"omeleto, youtube",2025-02-13
2025-02-14,The Menu,2022,https://boxd.it/8PpL5P,4,Yes,big brain,2025-02-13
2025-02-14,Naysayer,2019,https://boxd.it/8Pqz2B,4,,"big brain, youtube, omeleto",2025-02-13
2025-02-15,Mute,2018,https://boxd.it/8PxYHt,1.5,,big brain,2025-02-14
2025-02-16,Tenet,2020,https://boxd.it/8QNiEj,4,Yes,bluray,2025-02-15
2025-02-17,Tenet,2020,https://boxd.it/8Rp2zj,4,Yes,"primevideo, garbage",2025-02-16
2025-02-20,SNL50: The Anniversary Special,2025,https://boxd.it/8T7a7f,,,youtube,2025-02-16
2025-02-18,When We Are Born,2021,https://boxd.it/8RURrR,5,Yes,youtube,2025-02-17
2025-02-18,Babylon,2022,https://boxd.it/8SacnV,5,Yes,"primevideo, garbage",2025-02-17
2025-02-18,Interstellar,2014,https://boxd.it/8SjWUJ,4.5,Yes,garbage,2025-02-17
2025-02-19,Popeye the Sailor Meets Sindbad the Sailor,1936,https://boxd.it/8SL6nz,3.5,Yes,mubi,2025-02-18
2025-02-19,When We Are Born,2021,https://boxd.it/8SVDFB,5,Yes,"garbage, youtube",2025-02-18
2025-02-19,Meeting the Man: James Baldwin in Paris,1970,https://boxd.it/8SWznF,4.5,,"garbage, mubi",2025-02-18
2025-02-19,MLK/FBI,2020,https://boxd.it/8SZVP3,3,,mubi,2025-02-18
2025-02-19,The Fall Guy,2024,https://boxd.it/8T1YgJ,4,Yes,big brain,2025-02-18
2025-02-20,Rebel Ridge,2024,https://boxd.it/8TxJKN,3.5,,"garbage, netflix",2025-02-19
2025-02-21,Dune,2021,https://boxd.it/8U7nYv,5,Yes,4k,2025-02-20
2025-02-23,Perfect Days,2023,https://boxd.it/8VrKYR,5,,"4k, criterion, shelby",2025-02-22
2025-02-24,The Farewell,2019,https://boxd.it/8WeuV1,4.5,,max,2025-02-23
2025-02-24,She's Out of My League,2010,https://boxd.it/8WiGvn,2,,garbage,2025-02-23
2025-02-24,Vampires Suck,2010,https://boxd.it/8Wk2TD,1.5,,garbage,2025-02-23
2025-02-25,Twin Peaks,1989,https://boxd.it/8WSNDb,4.5,,dvd,2025-02-24
2025-02-26,Good Time,2017,https://boxd.it/8XqUDl,4,Yes,"max, garbage",2025-02-25
2025-02-26,8 Minutes 20 Seconds,2024,https://boxd.it/8XsBL5,3.5,,"omeleto, youtube",2025-02-25
2025-02-28,Moonlight,2016,https://boxd.it/8YuNZh,5,Yes,"imax, in theaters, moviepass",2025-02-27
2025-03-05,Disaster Movie,2008,https://boxd.it/91UFRj,2.5,,garbage,2025-03-04
2025-03-06,Ikarie XB 1,1963,https://boxd.it/92noIR,3.5,,bluray,2025-03-05
2025-03-06,Oppenheimer,2023,https://boxd.it/92t12F,5,Yes,4k,2025-03-05
2025-03-07,Light Test,1995,https://boxd.it/92ZTjz,,,dvd,2025-03-06
2025-03-07,Mickey 17,2025,https://boxd.it/92ZXCl,4.5,,"in theaters, moviepass, profile",2025-03-06
2025-03-08,The Patriot,2000,https://boxd.it/93wTAL,3,,primevideo,2025-03-07
2025-03-08,They're Coming Tonight,2025,https://boxd.it/93wVzP,2.5,,"youtube, omeleto",2025-03-07
2025-03-09,Anchorman: The Legend of Ron Burgundy,2004,https://boxd.it/94y3v3,3,,"garbage, youtube",2025-03-09
2025-03-10,No Country for Old Men,2007,https://boxd.it/94ZzyR,5,Yes,"primevideo, garbage",2025-03-09
2025-03-10,Mickey 17,2025,https://boxd.it/95a0ih,4.5,Yes,"imax, in theaters, moviepass",2025-03-09
2025-03-10,The Gorge,2025,https://boxd.it/95hNZD,3,,"garbage, appletv+",2025-03-09
2025-03-12,Camera Test,1995,https://boxd.it/96o1WT,,,dvd,2025-03-11
2025-03-12,Hugh,1996,https://boxd.it/96o7D9,4.5,,dvd,2025-03-11
2025-03-12,The Challenge of Manufacturing,1996,https://boxd.it/96oiA1,3,,dvd,2025-03-11
2025-03-13,Tristan & Isolde,2006,https://boxd.it/96VOb9,2,,dvd,2025-03-13
2025-03-14,Hot Rod,2007,https://boxd.it/97oi9t,4.5,Yes,youtube,2025-03-13
2025-03-16,But I'm a Cheerleader,1999,https://boxd.it/98Ax4V,5,Yes,tubi,2025-03-15
2025-03-16,Ice Age: The Meltdown,2006,https://boxd.it/98CzeR,3,,dvd,2025-03-15
2025-03-17,Harry Potter and the Philosopher's Stone,2001,https://boxd.it/99sFuZ,3.5,Yes,max,2025-03-16
2025-03-18,Harry Potter and the Prisoner of Azkaban,2004,https://boxd.it/99FYaZ,4.5,Yes,max,2025-03-17
2025-03-20,Daaaaaalí!,2023,https://boxd.it/9b6aT9,3.5,,mubi,2025-03-19
2025-03-21,The House That Jack Built,2018,https://boxd.it/9bsGZR,4.5,Yes,"garbage, mubi",2025-03-20
2025-03-23,Novocaine,2025,https://boxd.it/9cIfW3,3.5,,"in theaters, moviepass",2025-03-22
2025-03-24,A Knight's Tale,2001,https://boxd.it/9dg2hf,4.5,,"primevideo, garbage",2025-03-23
2025-03-25,Dawn of the Dead,2004,https://boxd.it/9dM3EX,2.5,,"primevideo, fellas",2025-03-24
2025-03-25,Tenet,2020,https://boxd.it/9e5yOd,4,Yes,4k,2025-03-24
2025-03-31,Greetings,,https://boxd.it/9h1fmt,4.5,,youtube,2025-03-30
2025-04-01,Mobile Suit Gundam Narrative,2018,https://boxd.it/9hVION,3.5,,"garbage, crunchyroll",2025-03-31
2025-04-02,Bring Them Down,2024,https://boxd.it/9itlol,5,,"mubi, garbage",2025-04-01
2025-04-03,Mr. Smith Goes to Washington,1939,https://boxd.it/9iRQoz,5,,"garbage, primevideo",2025-04-02
2025-04-05,Finding Nemo,2003,https://boxd.it/9jZuAD,3.5,,garbage,2025-04-04
2025-04-06,Ratatouille,2007,https://boxd.it/9kiBXH,4.5,,garbage,2025-04-05
2025-04-06,The Incredibles,2004,https://boxd.it/9kB3XL,4,,garbage,2025-04-05
2025-04-06,Y2K,2024,https://boxd.it/9kIWz9,3.5,,"max, big brain",2025-04-06
2025-04-06,Rogue Agent,2022,https://boxd.it/9kJEW7,3,,big brain,2025-04-06
2025-04-08,The Tree of Life,2011,https://boxd.it/9lVzZ9,4.5,Yes,"bluray, criterion",2025-04-08
2025-04-09,Jurassic Park,1993,https://boxd.it/9m5SrZ,4.5,Yes,4k,2025-04-08
2025-04-09,Twin Peaks,1989,https://boxd.it/9m8XtH,4.5,Yes,dvd,2025-04-08
2025-04-09,Marriage Story,2019,https://boxd.it/9meBif,4,Yes,"bluray, criterion",2025-04-08
2025-04-10,Black Mirror: The National Anthem,2011,https://boxd.it/9mUPzt,3,Yes,garbage,2025-04-09
2025-04-11,Black Mirror: Common People,2025,https://boxd.it/9n96Iv,3.5,,"garbage, netflix",2025-04-10
2025-04-11,Black Mirror: Bête Noire,2025,https://boxd.it/9nd9v3,4,,netflix,2025-04-10
2025-04-11,Black Mirror: Hotel Reverie,2025,https://boxd.it/9nhQdf,5,,netflix,2025-04-10
2025-04-11,Secret Mall Apartment,2024,https://boxd.it/9not8Z,4,,"in theaters, msfilmsociety",2025-04-10
2025-04-11,Black Mirror: Plaything,2025,https://boxd.it/9noDvp,3.5,,"netflix, garbage",2025-04-10
2025-04-12,Black Mirror: Eulogy,2025,https://boxd.it/9nBQsJ,5,,netflix,2025-04-11
2025-04-12,Black Mirror: USS Callister – Into Infinity,2025,https://boxd.it/9nRWr5,3.5,,netflix,2025-04-11
2025-04-13,23 Mile,2024,https://boxd.it/9oj5H1,3,,"in theaters, msfilmsociety",2025-04-12
2025-04-13,Psycho,1960,https://boxd.it/9otslx,5,,"netflix, garbage",2025-04-12
2025-04-16,Scott Pilgrim Takes Off,2023,https://boxd.it/9qbkJN,5,,"netflix, garbage",2025-04-15
2025-04-17,Adolescence,2025,https://boxd.it/9qxvs3,5,,netflix,2025-04-16
2025-04-17,El Camino: A Breaking Bad Movie,2019,https://boxd.it/9qJkU5,4,,"netflix, garbage",2025-04-16
2025-04-17,Jungle,2017,https://boxd.it/9qOpXN,3.5,,garbage,2025-04-16
2025-04-17,10 Cloverfield Lane,2016,https://boxd.it/9qVsVz,3.5,Yes,garbage,2025-04-17
2025-04-18,Sinners,2025,https://boxd.it/9rluhN,5,,"imax, in theaters",2025-04-17
2025-04-19,May December,2023,https://boxd.it/9rIJuX,3.5,,"netflix, garbage",2025-04-18
2025-04-19,The Long Good Friday,1980,https://boxd.it/9rN5G5,4.5,,"garbage, max",2025-04-18
2025-04-19,Dune,2021,https://boxd.it/9rVknX,5,Yes,4k,2025-04-18
2025-04-21,Gattaca,1997,https://boxd.it/9tqqxP,4.5,Yes,4k,2025-04-20
2025-04-21,Hustle,2022,https://boxd.it/9tAySL,4,,garbage,2025-04-20
2025-04-22,Sinners,2025,https://boxd.it/9u0jmx,5,Yes,"in theaters, imax, moviepass",2025-04-21
2025-04-22,Conclave,2024,https://boxd.it/9ueVnL,5,Yes,"primevideo, garbage",2025-04-21
2025-04-23,Sinners,2025,https://boxd.it/9uNBBX,5,Yes,"in theaters, imax, egholaday, eduardo",2025-04-22
2025-04-24,#LookAtMe,2022,https://boxd.it/9v3Vmv,2.5,,tubi,2025-04-23
2025-04-25,Locked In,2023,https://boxd.it/9vKdgT,2,,"netflix, garbage",2025-04-24
2025-04-25,Absentia,2011,https://boxd.it/9vS1cB,3.5,,"primevideo, garbage",2025-04-24
2025-04-25,Contagion,2011,https://boxd.it/9vUmKt,5,Yes,"primevideo, garbage",2025-04-24
2025-04-26,Sinners,2025,https://boxd.it/9wmZWp,5,Yes,"in theaters, imax, moviepass",2025-04-25
2025-04-26,Midsommar,2019,https://boxd.it/9wpEjn,5,Yes,youtube,2025-04-25
2025-04-27,Saltburn,2023,https://boxd.it/9x3m5H,4.5,Yes,primevideo,2025-04-26
2025-04-28,Pineapple Express,2008,https://boxd.it/9xq1hD,4,,garbage,2025-04-27
2025-04-29,A Complete Unknown,2024,https://boxd.it/9xWyld,4,Yes,disney+,2025-04-28
2025-04-29,I'm Good,2025,https://boxd.it/9y6O6t,4,,"omeleto, big brain, youtube",2025-04-28
2025-04-30,Goodnight Mommy,2022,https://boxd.it/9yvbxb,1,,primevideo,2025-04-29
2025-04-30,Agatha All Along,2024,https://boxd.it/9yBKj1,4,,disney+,2025-04-29
2025-04-30,Cleaner,2007,https://boxd.it/9yNsUH,2,,big brain,2025-04-29
2025-04-30,Self/less,2015,https://boxd.it/9yRh5L,2,,big brain,2025-04-30
2025-05-03,The Straight Story,1999,https://boxd.it/9AdzC7,5,,"disney+, garbage, profile",2025-05-02
2025-05-04,Sinners,2025,https://boxd.it/9ANaLF,5,Yes,"in theaters, moviepass, merry, jsyd",2025-05-03
2025-05-04,Thunderbolts*,2025,https://boxd.it/9ATdpJ,4,,"in theaters, imax, moviepass",2025-05-03
2025-05-05,The Order,2024,https://boxd.it/9BxiRt,4.5,,"disney+, garbage",2025-05-04
2025-05-05,Companion,2025,https://boxd.it/9C0i7D,4,,garbage,2025-05-04
2025-05-07,Portrait of God,2022,https://boxd.it/9CVQEP,4.5,Yes,"youtube, shelby",2025-05-06
2025-05-07,Beau,2011,https://boxd.it/9CVQVL,4,Yes,"youtube, shelby",2025-05-06
2025-05-07,Munchausen,2013,https://boxd.it/9CWfBB,3,Yes,"youtube, shelby",2025-05-06
2025-05-07,When We Are Born,2021,https://boxd.it/9CWZHv,5,Yes,youtube,2025-05-06
2025-05-09,Evangelion: 1.0 You Are (Not) Alone,2007,https://boxd.it/9DWoIv,4,Yes,"eduardo, hunnit",2025-05-08
2025-05-09,Evangelion: 2.0 You Can (Not) Advance,2009,https://boxd.it/9DZFlp,3.5,,"eduardo, hunnit",2025-05-08
2025-05-10,Likeness,2024,https://boxd.it/9EE9Tr,3,,"youtube, omeleto",2025-05-10
2025-05-13,Star Wars: Episode I – The Phantom Menace,1999,https://boxd.it/9GhQYr,3,Yes,"garbage, disney+",2025-05-12
2025-05-13,Star Wars: Episode II – Attack of the Clones,2002,https://boxd.it/9Glhff,2.5,,"disney+, garbage",2025-05-12
2025-05-13,Star Wars: Episode III – Revenge of the Sith,2005,https://boxd.it/9Gsk5B,3,,"garbage, disney+",2025-05-12
2025-05-15,Rogue One: A Star Wars Story,2016,https://boxd.it/9HbdC9,4.5,Yes,disney+,2025-05-14
2025-05-16,The Super Mario Bros. Movie,2023,https://boxd.it/9HTJb3,4,Yes,garbage,2025-05-15
2025-05-17,Star Wars,1977,https://boxd.it/9I5hjd,4,,disney+,2025-05-16
2025-05-18,Little Monsters,2019,https://boxd.it/9Jb9mT,3.5,Yes,"garbage, disney+",2025-05-17
2025-05-19,Sinners,2025,https://boxd.it/9JMqaz,5,Yes,"in theaters, moviepass, eduardo, hunnit, merry, lovvorn",2025-05-18
2025-05-19,The Final Destination,2009,https://boxd.it/9JT6Cx,2.5,Yes,"garbage, max",2025-05-19
2025-05-19,Final Destination,2000,https://boxd.it/9JTQ7l,3,,"garbage, max",2025-05-19
2025-05-20,Novocaine,2025,https://boxd.it/9K6Ywz,3.5,Yes,garbage,2025-05-19
2025-05-20,MASK,2022,https://boxd.it/9KcEFj,4,Yes,youtube,2025-05-19
2025-05-20,Final Destination 2,2003,https://boxd.it/9Knyc3,3,,"max, garbage",2025-05-19
2025-05-20,Final Destination 3,2006,https://boxd.it/9Kqdhx,3.5,,"garbage, max",2025-05-19
2025-05-20,Final Destination 5,2011,https://boxd.it/9KsljZ,3,,"garbage, max",2025-05-19
2025-05-21,Final Destination Bloodlines,2025,https://boxd.it/9KQY8T,3.5,,"in theaters, imax, moviepass",2025-05-20
2025-05-21,A Sacrifice,2024,https://boxd.it/9KX7Ap,3,,"netflix, garbage",2025-05-20
2025-05-22,The Empire Strikes Back,1980,https://boxd.it/9LsUHB,4,,"garbage, disney+",2025-05-21
2025-05-22,Untold: The Fall of Favre,2025,https://boxd.it/9Luzav,3.5,,"netflix, garbage",2025-05-21
2025-05-22,The Harvester,2023,https://boxd.it/9Lv6at,2.5,,"dust, youtube, garbage",2025-05-21
2025-05-23,The 10 Year Plan,2014,https://boxd.it/9M1PTR,2,,"primevideo, garbage",2025-05-22
2025-05-25,Return of the Jedi,1983,https://boxd.it/9MWFAT,3.5,,disney+,2025-05-24
2025-05-25,Solo: A Star Wars Story,2018,https://boxd.it/9NlJJv,3.5,,"disney+, garbage",2025-05-24
2025-05-25,Star Wars: The Force Awakens,2015,https://boxd.it/9NwdAj,3,,"garbage, disney+",2025-05-25
